year,month,rank_GPA,nstocks,ret_vw
2007,5,2,213,3.7537
2007,5,3,241,5.7564
2007,5,4,255,5.0328
2007,5,5,241,6.9346
2007,5,6,306,4.1875
2007,5,7,352,4.6020
2007,5,8,328,3.1920
2007,5,9,414,2.2495
2007,5,10,405,1.9841
2007,6,1,454,-2.8388
2007,6,2,211,-0.5885
2007,6,3,240,-1.2249
2007,6,4,253,0.0315
2007,6,5,240,0.1648
2007,6,6,305,-1.1702
2007,6,7,349,-0.2263
2007,6,8,326,-0.9541
2007,6,9,410,-1.1927
2007,6,10,399,-2.7490
2007,7,1,503,-2.1796
2007,7,2,218,-1.9771
2007,7,3,253,-3.9391
2007,7,4,251,-1.3860
2007,7,5,272,-1.6507
2007,7,6,303,-1.2010
2007,7,7,365,-1.8738
2007,7,8,360,-1.9717
2007,7,9,460,-2.5631
2007,7,10,389,-4.1564
2007,8,1,500,3.1023
2007,8,2,215,0.5170
2007,8,3,251,-0.3942
2007,8,4,251,-0.1172
2007,8,5,271,0.3773
2007,8,6,300,2.6730
2007,8,7,363,1.6903
2007,8,8,356,3.2383
2007,8,9,457,1.3788
2007,8,10,387,0.6412
2007,9,1,495,2.7867
2007,9,2,214,5.9533
2007,9,3,246,2.4863
2007,9,4,249,4.1044
2007,9,5,270,4.9826
2007,9,6,296,3.7233
2007,9,7,363,6.3939
2007,9,8,352,2.2343
2007,9,9,451,2.2941
2007,9,10,384,2.9516
2007,10,1,492,6.0114
2007,10,2,213,2.0837
2007,10,3,246,2.8816
2007,10,4,248,1.4454
2007,10,5,270,2.3900
2007,10,6,292,1.2805
2007,10,7,360,5.3541
2007,10,8,351,1.9080
2007,10,9,446,3.7977
2007,10,10,379,-0.2765
2007,11,1,487,-0.9848
2007,11,2,212,-5.1369
2007,11,3,245,-4.7776
2007,11,4,244,-5.6042
2007,11,5,267,-2.7488
2007,11,6,291,-3.2277
2007,11,7,356,-4.5451
2007,11,8,347,-5.1418
2007,11,9,441,-3.0764
2007,11,10,375,-2.9562
2007,12,1,485,-0.1673
2007,12,2,206,0.9306
2007,12,3,242,1.6113
2007,12,4,242,0.0949
2007,12,5,266,0.7432
2007,12,6,288,1.0994
2007,12,7,353,1.7206
2007,12,8,343,-1.1448
2007,12,9,433,-0.7494
2007,12,10,370,-2.3357
2008,1,1,482,-7.1208
2008,1,2,203,-5.3832
2008,1,3,239,-4.6375
2008,1,4,236,-7.3101
2008,1,5,262,-8.6189
2008,1,6,286,-6.8568
2008,1,7,352,-10.0810
2008,1,8,342,-9.4790
2008,1,9,430,-4.7403
2008,1,10,368,-4.5057
2008,2,1,479,-1.8847
2008,2,2,203,-2.4301
2008,2,3,239,-0.4948
2008,2,4,234,1.4794
2008,2,5,260,-0.0684
2008,2,6,286,1.3855
2008,2,7,349,-1.1092
2008,2,8,340,0.2307
2008,2,9,425,-3.2964
2008,2,10,367,-3.3898
2008,3,1,478,-1.9537
2008,3,2,203,3.6977
2008,3,3,236,-2.2653
2008,3,4,234,-3.1709
2008,3,5,259,1.6124
2008,3,6,283,-0.6704
2008,3,7,348,-1.4932
2008,3,8,341,-1.9240
2008,3,9,422,2.4148
2008,3,10,365,0.8305
2008,4,1,473,3.5475
2008,4,2,203,1.8517
2008,4,3,236,6.0849
2008,4,4,234,8.3892
2008,4,5,258,4.5196
2008,4,6,282,5.8764
2008,4,7,345,7.8097
2008,4,8,337,4.1334
2008,4,9,418,2.6098
2008,4,10,362,1.0401
2008,5,1,469,3.4852
2008,5,2,202,2.2030
2008,5,3,233,5.2966
2008,5,4,234,4.8018
2008,5,5,256,2.1604
2008,5,6,282,4.6277
2008,5,7,343,2.8946
2008,5,8,335,5.8960
2008,5,9,412,1.4964
2008,5,10,358,2.2327
2008,6,1,461,-5.0266
2008,6,2,201,-8.1586
2008,6,3,231,-7.7757
2008,6,4,234,-6.1252
2008,6,5,254,-6.7644
2008,6,6,276,-4.9796
2008,6,7,342,-6.2380
2008,6,8,333,-6.4904
2008,6,9,409,-5.5792
2008,6,10,353,-8.5193
2008,7,1,539,-2.6230
2008,7,2,247,-3.4638
2008,7,3,240,-6.9826
2008,7,4,238,-4.1195
2008,7,5,285,-7.1717
2008,7,6,249,1.1452
2008,7,7,339,-3.3335
2008,7,8,384,0.2926
2008,7,9,433,3.2015
2008,7,10,392,-0.2477
2008,8,1,534,0.2350
2008,8,2,246,-1.3859
2008,8,3,240,2.0983
2008,8,4,237,0.5026
2008,8,5,282,2.6276
2008,8,6,247,2.7347
2008,8,7,335,0.5650
2008,8,8,383,1.5748
2008,8,9,431,3.6966
2008,8,10,389,5.3502
2008,9,1,525,-5.1372
2008,9,2,246,-13.7532
2008,9,3,240,-14.7051
2008,9,4,235,-14.6764
2008,9,5,281,-12.1451
2008,9,6,245,-8.4331
2008,9,7,332,-12.3086
2008,9,8,379,-9.1291
2008,9,9,428,-5.9834
2008,9,10,385,-4.4430
2008,10,1,520,-14.9364
2008,10,2,243,-21.4799
2008,10,3,239,-23.7467
2008,10,4,233,-21.6398
2008,10,5,281,-16.1310
2008,10,6,243,-14.3730
2008,10,7,331,-12.4577
2008,10,8,376,-15.5757
2008,10,9,424,-13.9664
2008,10,10,381,-17.0270
2008,11,1,515,-6.0478
2008,11,2,239,-9.9115
2008,11,3,236,-6.4347
2008,11,4,233,-9.3217
2008,11,5,278,-2.2880
2008,11,6,241,-4.1609
2008,11,7,330,-3.9252
2008,11,8,374,-7.9268
2008,11,9,421,-6.9607
2008,11,10,377,-7.7201
2008,12,1,506,-1.4221
2008,12,2,235,-0.7603
2008,12,3,235,1.9908
2008,12,4,233,5.0406
2008,12,5,277,-0.9387
2008,12,6,239,1.7400
2008,12,7,328,1.4517
2008,12,8,371,3.4324
2008,12,9,418,4.0171
2008,12,10,376,1.5212
2009,1,1,497,-3.5023
2009,1,2,233,-10.5226
2009,1,3,232,-8.2280
2009,1,4,232,-2.5632
2009,1,5,275,-7.1754
2009,1,6,238,-7.1499
2009,1,7,322,-4.7532
2009,1,8,371,-2.4929
2009,1,9,417,-6.3485
2009,1,10,374,-7.9825
2009,2,1,491,-12.0774
2009,2,2,231,-15.2175
2009,2,3,230,-14.9423
2009,2,4,232,-12.4450
2009,2,5,275,-11.0422
2009,2,6,238,-9.7880
2009,2,7,321,-8.3640
2009,2,8,368,-6.5338
2009,2,9,415,-6.1571
2009,2,10,373,-5.8007
2009,3,1,482,6.8909
2009,3,2,231,6.5286
2009,3,3,225,7.0825
2009,3,4,231,9.3426
2009,3,5,272,7.8904
2009,3,6,238,7.8924
2009,3,7,320,6.4773
2009,3,8,367,8.2921
2009,3,9,412,9.3653
2009,3,10,372,11.3836
2009,4,1,472,6.7876
2009,4,2,228,15.7963
2009,4,3,224,14.4892
2009,4,4,228,13.5940
2009,4,5,268,10.3496
2009,4,6,238,9.3608
2009,4,7,319,6.0858
2009,4,8,365,7.5023
2009,4,9,410,6.0420
2009,4,10,370,10.1509
2009,5,1,465,1.5252
2009,5,2,228,7.6561
2009,5,3,222,8.7942
2009,5,4,227,7.2481
2009,5,5,265,3.4989
2009,5,6,236,3.5463
2009,5,7,315,6.1182
2009,5,8,362,3.9248
2009,5,9,408,1.1048
2009,5,10,366,1.8852
2009,6,1,457,3.1749
2009,6,2,226,-2.9936
2009,6,3,220,-3.5894
2009,6,4,227,-2.2728
2009,6,5,264,-1.3287
2009,6,6,234,1.0091
2009,6,7,312,0.5780
2009,6,8,362,1.9528
2009,6,9,407,2.3077
2009,6,10,365,5.0119
2009,7,1,447,8.8665
2009,7,2,211,8.2690
2009,7,3,229,8.5313
2009,7,4,249,9.5880
2009,7,5,259,8.5149
2009,7,6,263,8.1285
2009,7,7,308,7.7717
2009,7,8,349,6.6229
2009,7,9,369,7.2763
2009,7,10,429,4.7237
2009,8,1,443,2.9645
2009,8,2,211,2.8805
2009,8,3,227,2.7275
2009,8,4,249,3.5370
2009,8,5,259,1.2849
2009,8,6,263,2.0176
2009,8,7,306,0.9633
2009,8,8,347,2.2221
2009,8,9,366,1.4287
2009,8,10,423,3.4756
2009,9,1,438,3.6041
2009,9,2,211,7.4665
2009,9,3,224,8.0384
2009,9,4,249,5.6127
2009,9,5,259,4.5414
2009,9,6,262,4.7425
2009,9,7,305,4.0993
2009,9,8,347,3.5712
2009,9,9,363,3.2780
2009,9,10,420,5.0703
2009,10,1,435,-4.5139
2009,10,2,210,-6.5469
2009,10,3,224,-5.7389
2009,10,4,249,-1.9128
2009,10,5,259,-1.3135
2009,10,6,262,-1.0355
2009,10,7,303,-2.6848
2009,10,8,344,-0.0400
2009,10,9,361,-1.5983
2009,10,10,419,1.4233
2009,11,1,422,5.0765
2009,11,2,210,6.6357
2009,11,3,223,8.7934
2009,11,4,247,4.7912
2009,11,5,258,4.9321
2009,11,6,262,5.1381
2009,11,7,303,5.1640
2009,11,8,343,5.9964
2009,11,9,358,6.6333
2009,11,10,415,4.6071
2009,12,1,413,4.8290
2009,12,2,209,3.9436
2009,12,3,222,5.4977
2009,12,4,245,4.6692
2009,12,5,256,3.8271
2009,12,6,260,2.8377
2009,12,7,301,4.2526
2009,12,8,339,0.7847
2009,12,9,355,3.1066
2009,12,10,412,2.3459
2010,1,1,404,0.2746
2010,1,2,208,-3.0763
2010,1,3,222,-3.5095
2010,1,4,245,-3.7606
2010,1,5,255,-5.8971
2010,1,6,258,-5.0693
2010,1,7,297,-3.3909
2010,1,8,337,-4.8198
2010,1,9,353,-3.4731
2010,1,10,410,-3.9877
2010,2,1,400,3.6322
2010,2,2,207,2.3566
2010,2,3,222,3.8891
2010,2,4,244,4.9450
2010,2,5,253,2.6575
2010,2,6,257,3.6957
2010,2,7,295,2.7028
2010,2,8,335,3.0422
2010,2,9,351,3.6341
2010,2,10,409,4.5236
2010,3,1,396,3.4202
2010,3,2,206,7.0279
2010,3,3,219,7.9292
2010,3,4,241,5.8976
2010,3,5,251,6.2318
2010,3,6,256,7.6654
2010,3,7,295,4.7141
2010,3,8,335,4.4905
2010,3,9,348,5.5769
2010,3,10,405,5.6858
2010,4,1,392,1.1568
2010,4,2,205,3.8556
2010,4,3,219,5.2449
2010,4,4,239,2.7707
2010,4,5,251,2.1407
2010,4,6,255,3.8102
2010,4,7,294,2.3756
2010,4,8,332,-0.1233
2010,4,9,344,0.3803
2010,4,10,400,2.7099
2010,5,1,388,-7.2906
2010,5,2,204,-9.0558
2010,5,3,219,-8.0688
2010,5,4,237,-8.2915
2010,5,5,249,-7.9777
2010,5,6,255,-5.6312
2010,5,7,291,-8.3834
2010,5,8,330,-8.1239
2010,5,9,340,-6.4141
2010,5,10,398,-8.2484
2010,6,1,385,-0.6975
2010,6,2,204,-5.7315
2010,6,3,218,-5.5146
2010,6,4,235,-6.8777
2010,6,5,249,-4.0613
2010,6,6,254,-5.5828
2010,6,7,290,-5.4461
2010,6,8,330,-4.9666
2010,6,9,337,-4.7797
2010,6,10,398,-7.5572
2010,7,1,379,3.1680
2010,7,2,177,9.1133
2010,7,3,219,8.6588
2010,7,4,234,7.9338
2010,7,5,229,5.5644
2010,7,6,275,9.3376
2010,7,7,353,7.0341
2010,7,8,340,6.7637
2010,7,9,379,4.7349
2010,7,10,389,7.1242
2010,8,1,378,-1.8445
2010,8,2,177,-3.5833
2010,8,3,217,-5.6801
2010,8,4,233,-3.5235
2010,8,5,228,-4.0173
2010,8,6,274,-3.7877
2010,8,7,349,-4.4344
2010,8,8,334,-3.9482
2010,8,9,374,-3.9371
2010,8,10,387,-4.7853
2010,9,1,377,7.1592
2010,9,2,177,8.3140
2010,9,3,216,10.1424
2010,9,4,231,9.5611
2010,9,5,227,8.7423
2010,9,6,272,10.4693
2010,9,7,346,9.5334
2010,9,8,331,12.4650
2010,9,9,371,10.3392
2010,9,10,387,9.8404
2010,10,1,372,-0.1501
2010,10,2,177,4.0273
2010,10,3,215,5.1291
2010,10,4,227,3.8301
2010,10,5,227,5.1917
2010,10,6,272,3.7893
2010,10,7,345,5.3051
2010,10,8,331,5.9763
2010,10,9,370,3.6562
2010,10,10,382,2.9090
2010,11,1,369,1.3218
2010,11,2,177,1.1259
2010,11,3,214,0.8800
2010,11,4,226,-0.1014
2010,11,5,226,3.3806
2010,11,6,271,0.2298
2010,11,7,340,-0.8902
2010,11,8,329,-0.3891
2010,11,9,368,1.0332
2010,11,10,378,1.2929
2010,12,1,365,5.9133
2010,12,2,177,6.8968
2010,12,3,213,8.1393
2010,12,4,223,8.4882
2010,12,5,225,6.8958
2010,12,6,267,6.6456
2010,12,7,336,6.0846
2010,12,8,328,5.7440
2010,12,9,363,3.5112
2010,12,10,375,4.3486
2011,1,1,362,3.1643
2011,1,2,176,3.3127
2011,1,3,211,5.2088
2011,1,4,221,2.4837
2011,1,5,223,4.5599
2011,1,6,263,2.0589
2011,1,7,334,0.9886
2011,1,8,327,2.1614
2011,1,9,359,-0.7791
2011,1,10,368,-0.2707
2011,2,1,360,5.7708
2011,2,2,176,4.5109
2011,2,3,209,5.8211
2011,2,4,220,5.7490
2011,2,5,221,5.1905
2011,2,6,261,3.5612
2011,2,7,333,0.9631
2011,2,8,326,3.0968
2011,2,9,355,4.4264
2011,2,10,367,0.8419
2011,3,1,359,-0.1034
2011,3,2,172,-0.2923
2011,3,3,209,1.9908
2011,3,4,220,2.6108
2011,3,5,219,0.1434
2011,3,6,260,2.0418
2011,3,7,333,0.7246
2011,3,8,322,0.5463
2011,3,9,353,0.2463
2011,3,10,364,0.6968
2011,4,1,357,1.1226
2011,4,2,172,2.3196
2011,4,3,209,1.6226
2011,4,4,217,2.7463
2011,4,5,218,4.1795
2011,4,6,258,3.0298
2011,4,7,331,3.0935
2011,4,8,320,2.9154
2011,4,9,351,5.9376
2011,4,10,360,4.8988
2011,5,1,354,-2.9632
2011,5,2,171,-1.6619
2011,5,3,209,-2.9564
2011,5,4,214,-1.5769
2011,5,5,217,-2.2786
2011,5,6,256,-1.2965
2011,5,7,328,-0.1704
2011,5,8,318,-0.7450
2011,5,9,346,0.5176
2011,5,10,358,0.7741
2011,6,1,351,-3.1711
2011,6,2,171,-1.8865
2011,6,3,208,-1.6631
2011,6,4,211,-1.6007
2011,6,5,216,-2.1551
2011,6,6,253,-1.3263
2011,6,7,325,-2.1890
2011,6,8,318,-0.9187
2011,6,9,344,-1.8451
2011,6,10,356,-0.0071
2011,7,1,362,-3.3044
2011,7,2,184,-0.8042
2011,7,3,185,-2.6999
2011,7,4,217,-3.6541
2011,7,5,217,-2.6590
2011,7,6,296,-5.2319
2011,7,7,305,0.7416
2011,7,8,344,-2.0428
2011,7,9,348,-2.1520
2011,7,10,406,-0.9739
2011,8,1,360,-4.1500
2011,8,2,181,-6.4974
2011,8,3,185,-7.5558
2011,8,4,217,-8.1522
2011,8,5,216,-6.6294
2011,8,6,295,-6.3541
2011,8,7,300,-3.8439
2011,8,8,343,-3.3635
2011,8,9,347,-4.7145
2011,8,10,406,-3.9851
2011,9,1,361,-4.8879
2011,9,2,179,-7.8161
2011,9,3,183,-13.0214
2011,9,4,217,-13.6007
2011,9,5,216,-8.1074
2011,9,6,294,-6.6046
2011,9,7,300,-4.7654
2011,9,8,339,-4.4704
2011,9,9,344,-4.8994
2011,9,10,406,-5.6296
2011,10,1,359,9.0908
2011,10,2,177,11.2998
2011,10,3,182,16.9045
2011,10,4,217,16.4386
2011,10,5,214,12.5338
2011,10,6,293,9.4464
2011,10,7,300,10.0611
2011,10,8,336,7.4715
2011,10,9,343,10.6898
2011,10,10,404,9.6594
2011,11,1,357,0.8005
2011,11,2,177,-0.7655
2011,11,3,182,-0.7039
2011,11,4,215,0.6488
2011,11,5,213,1.5275
2011,11,6,292,1.3760
2011,11,7,300,-1.0632
2011,11,8,334,-0.1394
2011,11,9,337,1.3175
2011,11,10,404,-0.0593
2011,12,1,352,0.3674
2011,12,2,177,3.4877
2011,12,3,180,-0.5381
2011,12,4,213,-0.6203
2011,12,5,210,1.1221
2011,12,6,291,1.2918
2011,12,7,298,1.0244
2011,12,8,331,-1.1585
2011,12,9,335,0.6074
2011,12,10,401,0.4739
2012,1,1,348,2.9707
2012,1,2,175,1.8737
2012,1,3,180,6.7320
2012,1,4,213,7.3884
2012,1,5,209,2.2767
2012,1,6,291,2.9715
2012,1,7,296,5.4671
2012,1,8,326,5.0264
2012,1,9,334,4.3491
2012,1,10,399,6.7173
2012,2,1,343,2.0084
2012,2,2,175,3.3472
2012,2,3,179,3.8868
2012,2,4,213,4.8802
2012,2,5,209,4.4681
2012,2,6,290,2.6886
2012,2,7,293,6.3129
2012,2,8,324,1.7280
2012,2,9,331,3.9734
2012,2,10,396,3.9784
2012,3,1,338,1.6436
2012,3,2,174,2.0811
2012,3,3,178,0.0574
2012,3,4,213,-1.0941
2012,3,5,208,-0.2572
2012,3,6,287,2.1940
2012,3,7,291,3.8140
2012,3,8,324,4.8644
2012,3,9,327,4.6891
2012,3,10,395,3.7572
2012,4,1,335,0.0017
2012,4,2,174,0.0912
2012,4,3,177,-1.6966
2012,4,4,213,-0.7312
2012,4,5,208,-0.8331
2012,4,6,284,0.6430
2012,4,7,291,-1.6911
2012,4,8,323,0.2245
2012,4,9,324,0.1697
2012,4,10,392,-0.5350
2012,5,1,334,-2.1428
2012,5,2,172,-3.5562
2012,5,3,176,-8.1170
2012,5,4,213,-8.3259
2012,5,5,207,-7.5634
2012,5,6,284,-4.7774
2012,5,7,289,-5.1853
2012,5,8,319,-5.9460
2012,5,9,320,-5.6533
2012,5,10,391,-3.8168
2012,6,1,334,5.5678
2012,6,2,170,6.0614
2012,6,3,175,2.4694
2012,6,4,211,3.7263
2012,6,5,206,5.1608
2012,6,6,282,3.4997
2012,6,7,287,3.0457
2012,6,8,317,3.9228
2012,6,9,318,3.4932
2012,6,10,391,2.4379
2012,7,1,372,2.1387
2012,7,2,180,1.1248
2012,7,3,197,-0.4261
2012,7,4,205,0.2462
2012,7,5,213,1.6673
2012,7,6,282,2.8189
2012,7,7,271,1.2727
2012,7,8,356,1.9005
2012,7,9,335,-0.6581
2012,7,10,384,1.0426
2012,8,1,368,-1.1619
2012,8,2,180,0.8661
2012,8,3,197,2.2222
2012,8,4,203,4.1752
2012,8,5,211,0.7831
2012,8,6,280,1.8106
2012,8,7,269,4.5092
2012,8,8,354,3.3848
2012,8,9,332,2.8822
2012,8,10,380,1.7607
2012,9,1,364,2.9759
2012,9,2,180,5.2846
2012,9,3,197,1.7719
2012,9,4,202,3.3813
2012,9,5,211,2.5960
2012,9,6,278,3.2778
2012,9,7,267,3.8035
2012,9,8,348,1.5557
2012,9,9,331,1.2322
2012,9,10,377,1.3169
2012,10,1,359,-0.8938
2012,10,2,179,-1.9021
2012,10,3,194,1.2062
2012,10,4,202,-0.4089
2012,10,5,210,-2.3415
2012,10,6,278,-2.0329
2012,10,7,267,-3.0188
2012,10,8,346,-4.1542
2012,10,9,329,-3.1510
2012,10,10,376,-1.9750
2012,11,1,358,-0.2230
2012,11,2,177,-1.0731
2012,11,3,192,0.3493
2012,11,4,200,1.8428
2012,11,5,209,0.1277
2012,11,6,276,1.6183
2012,11,7,263,3.0436
2012,11,8,346,1.4629
2012,11,9,328,0.3827
2012,11,10,372,1.0488
2012,12,1,356,1.1213
2012,12,2,175,1.5888
2012,12,3,191,4.8736
2012,12,4,198,3.4195
2012,12,5,208,0.6790
2012,12,6,275,1.5028
2012,12,7,263,0.2562
2012,12,8,344,-1.2795
2012,12,9,323,-0.1744
2012,12,10,372,-0.6804
2013,1,1,352,6.5448
2013,1,2,175,6.0478
2013,1,3,190,4.0176
2013,1,4,197,6.7478
2013,1,5,208,6.3606
2013,1,6,270,7.2339
2013,1,7,262,7.1903
2013,1,8,338,1.1089
2013,1,9,321,5.7149
2013,1,10,368,4.8836
2013,2,1,351,2.3881
2013,2,2,173,3.1566
2013,2,3,186,0.4800
2013,2,4,197,1.0880
2013,2,5,208,1.2810
2013,2,6,270,1.7907
2013,2,7,261,1.8925
2013,2,8,335,-0.0565
2013,2,9,321,1.5237
2013,2,10,368,0.8011
2013,3,1,349,4.1792
2013,3,2,173,4.0821
2013,3,3,184,5.2116
2013,3,4,196,5.1933
2013,3,5,208,3.6392
2013,3,6,270,3.7234
2013,3,7,261,2.8361
2013,3,8,335,2.7663
2013,3,9,319,4.1205
2013,3,10,364,5.0044
2013,4,1,345,3.6678
2013,4,2,172,1.4353
2013,4,3,184,0.8870
2013,4,4,195,-0.0979
2013,4,5,205,0.0585
2013,4,6,269,1.6587
2013,4,7,260,1.5116
2013,4,8,335,1.1388
2013,4,9,317,2.4507
2013,4,10,363,2.5837
2013,5,1,343,-0.6082
2013,5,2,172,0.8148
2013,5,3,181,4.7186
2013,5,4,195,3.0064
2013,5,5,204,2.4849
2013,5,6,269,0.6039
2013,5,7,258,3.1426
2013,5,8,332,1.7659
2013,5,9,315,2.9279
2013,5,10,361,1.2306
2013,6,1,340,-0.4548
2013,6,2,172,-0.1934
2013,6,3,180,-1.9373
2013,6,4,193,-1.4702
2013,6,5,204,-0.5109
2013,6,6,268,-0.7459
2013,6,7,256,-0.4361
2013,6,8,331,-3.7207
2013,6,9,314,-1.8944
2013,6,10,359,-1.0036
2013,7,1,377,5.4916
2013,7,2,179,5.4733
2013,7,3,188,4.4508
2013,7,4,200,6.5506
2013,7,5,222,4.8361
2013,7,6,248,6.2992
2013,7,7,276,4.7900
2013,7,8,340,7.5499
2013,7,9,295,2.9474
2013,7,10,367,6.2490
2013,8,1,376,-3.5517
2013,8,2,177,-3.3218
2013,8,3,188,-1.6003
2013,8,4,200,-1.8244
2013,8,5,221,-2.8979
2013,8,6,246,-1.8258
2013,8,7,273,-2.7764
2013,8,8,340,-1.6255
2013,8,9,294,-2.2277
2013,8,10,365,-2.5844
2013,9,1,372,2.5773
2013,9,2,177,4.9873
2013,9,3,188,4.7884
2013,9,4,200,5.3395
2013,9,5,219,3.5108
2013,9,6,245,4.2911
2013,9,7,271,2.8239
2013,9,8,338,2.7128
2013,9,9,293,3.5197
2013,9,10,363,5.9540
2013,10,1,371,1.7101
2013,10,2,177,5.5911
2013,10,3,188,5.0872
2013,10,4,199,4.7588
2013,10,5,217,3.5806
2013,10,6,244,4.3612
2013,10,7,270,5.5972
2013,10,8,337,4.3021
2013,10,9,291,4.9220
2013,10,10,361,3.1772
2013,11,1,368,-0.4292
2013,11,2,176,1.4202
2013,11,3,187,2.2925
2013,11,4,198,2.2590
2013,11,5,215,2.3340
2013,11,6,242,2.1347
2013,11,7,267,2.9151
2013,11,8,335,3.3374
2013,11,9,289,4.8237
2013,11,10,359,2.9731
2013,12,1,367,1.9210
2013,12,2,175,3.4794
2013,12,3,186,3.8330
2013,12,4,198,2.9515
2013,12,5,213,4.3267
2013,12,6,238,2.9575
2013,12,7,266,2.7355
2013,12,8,331,2.2990
2013,12,9,282,1.8215
2013,12,10,359,-0.2496
2014,1,1,366,1.2195
2014,1,2,174,-3.3952
2014,1,3,185,-2.9335
2014,1,4,197,-3.5736
2014,1,5,212,-5.2880
2014,1,6,235,-0.9681
2014,1,7,263,-1.1707
2014,1,8,329,-4.8710
2014,1,9,281,-3.2308
2014,1,10,359,-5.2969
2014,2,1,365,4.7337
2014,2,2,173,2.8250
2014,2,3,184,5.4064
2014,2,4,194,4.9590
2014,2,5,211,4.8174
2014,2,6,234,4.7418
2014,2,7,263,4.2660
2014,2,8,328,5.7052
2014,2,9,281,5.2888
2014,2,10,356,5.8319
2014,3,1,364,1.2796
2014,3,2,173,0.3206
2014,3,3,182,1.1414
2014,3,4,192,1.1265
2014,3,5,211,0.9341
2014,3,6,231,-0.3669
2014,3,7,260,-1.3745
2014,3,8,326,0.8522
2014,3,9,279,0.0892
2014,3,10,351,-1.6786
2014,4,1,364,1.6745
2014,4,2,172,1.9761
2014,4,3,182,1.8028
2014,4,4,192,0.5300
2014,4,5,209,2.1438
2014,4,6,229,-1.3507
2014,4,7,258,0.5025
2014,4,8,324,1.0628
2014,4,9,280,-1.1861
2014,4,10,351,-0.9923
2014,5,1,363,0.6268
2014,5,2,171,1.2901
2014,5,3,181,3.6024
2014,5,4,192,3.3257
2014,5,5,208,0.7436
2014,5,6,228,2.0306
2014,5,7,257,2.2931
2014,5,8,324,3.0253
2014,5,9,277,2.4805
2014,5,10,350,0.5165
2014,6,1,361,4.4400
2014,6,2,171,3.3674
2014,6,3,180,1.8869
2014,6,4,191,3.3864
2014,6,5,208,2.2804
2014,6,6,226,1.2880
2014,6,7,256,1.9502
2014,6,8,324,2.4680
2014,6,9,276,3.1669
2014,6,10,347,0.9063
2014,7,1,393,-4.7821
2014,7,2,189,-2.9798
2014,7,3,197,-2.7997
2014,7,4,205,-2.1705
2014,7,5,229,-2.4943
2014,7,6,228,-0.9646
2014,7,7,291,-1.6982
2014,7,8,275,0.6513
2014,7,9,353,-2.7780
2014,7,10,347,-2.4550
2014,8,1,390,7.1636
2014,8,2,188,4.3987
2014,8,3,197,4.0970
2014,8,4,205,2.4522
2014,8,5,229,4.9137
2014,8,6,228,1.8490
2014,8,7,289,4.5939
2014,8,8,274,4.5428
2014,8,9,350,5.3097
2014,8,10,344,5.1211
2014,9,1,388,-3.2315
2014,9,2,186,-4.2166
2014,9,3,197,-3.7276
2014,9,4,205,-4.4235
2014,9,5,229,-2.5243
2014,9,6,228,-3.1021
2014,9,7,288,-0.8549
2014,9,8,274,-0.9641
2014,9,9,348,-0.7820
2014,9,10,339,-0.2762
2014,10,1,386,3.6754
2014,10,2,186,1.9061
2014,10,3,195,0.4862
2014,10,4,205,0.6713
2014,10,5,228,2.4505
2014,10,6,227,1.2423
2014,10,7,287,3.3344
2014,10,8,273,1.1968
2014,10,9,347,4.4396
2014,10,10,339,3.5678
2014,11,1,386,1.5160
2014,11,2,183,1.3409
2014,11,3,195,0.8573
2014,11,4,205,-1.6000
2014,11,5,228,1.7591
2014,11,6,225,2.5353
2014,11,7,286,4.8376
2014,11,8,271,2.6392
2014,11,9,346,5.3513
2014,11,10,336,6.9083
2014,12,1,383,1.8448
2014,12,2,182,-1.8176
2014,12,3,195,-0.6359
2014,12,4,204,0.7934
2014,12,5,227,-0.0883
2014,12,6,225,-1.6418
2014,12,7,283,-1.9809
2014,12,8,271,-0.6054
2014,12,9,343,-0.5905
2014,12,10,334,1.8615
2015,1,1,382,-0.3822
2015,1,2,182,-2.3250
2015,1,3,193,-3.3525
2015,1,4,204,-4.9194
2015,1,5,223,-2.4473
2015,1,6,225,-3.3193
2015,1,7,280,-0.3896
2015,1,8,270,-4.3121
2015,1,9,339,-0.0585
2015,1,10,333,-1.5331
2015,2,1,382,0.4022
2015,2,2,181,6.3178
2015,2,3,193,8.6533
2015,2,4,202,5.2418
2015,2,5,221,6.9619
2015,2,6,223,7.1354
2015,2,7,279,6.6256
2015,2,8,269,5.1073
2015,2,9,337,6.2789
2015,2,10,328,5.0645
2015,3,1,381,-0.3505
2015,3,2,181,-1.2428
2015,3,3,192,-1.0598
2015,3,4,201,-2.0461
2015,3,5,220,-0.8580
2015,3,6,220,-2.2796
2015,3,7,278,-2.1005
2015,3,8,267,-2.2942
2015,3,9,334,-0.2614
2015,3,10,325,0.3524
2015,4,1,377,-0.7242
2015,4,2,181,1.9379
2015,4,3,192,0.7994
2015,4,4,201,1.7811
2015,4,5,217,0.7655
2015,4,6,218,1.5518
2015,4,7,278,0.1026
2015,4,8,267,2.5490
2015,4,9,332,0.1406
2015,4,10,320,-3.6678
2015,5,1,375,1.7121
2015,5,2,181,-0.2210
2015,5,3,192,-1.0731
2015,5,4,201,-1.0489
2015,5,5,216,1.8841
2015,5,6,217,0.7835
2015,5,7,276,2.2565
2015,5,8,267,1.6599
2015,5,9,329,2.1760
2015,5,10,319,0.4293
2015,6,1,374,-5.0383
2015,6,2,180,-2.2249
