year,month,rank_IA,nstocks,ret_vw
1975,1,5,197,11.7075
1975,1,6,190,14.9264
1975,1,7,223,13.6253
1975,1,8,223,11.1943
1975,1,9,250,15.4200
1975,1,10,401,14.8422
1975,2,1,304,4.3282
1975,2,2,230,3.1591
1975,2,3,231,3.7429
1975,2,4,188,5.4791
1975,2,5,197,4.6463
1975,2,6,190,3.7516
1975,2,7,223,11.0880
1975,2,8,221,10.2279
1975,2,9,249,6.6238
1975,2,10,400,9.4589
1975,3,1,306,6.2009
1975,3,2,230,4.3313
1975,3,3,230,6.5512
1975,3,4,188,3.3851
1975,3,5,197,2.1668
1975,3,6,190,2.4197
1975,3,7,223,-0.5539
1975,3,8,221,5.0197
1975,3,9,249,4.4260
1975,3,10,398,7.6794
1975,4,1,306,4.9485
1975,4,2,229,6.2591
1975,4,3,230,5.8869
1975,4,4,188,3.3729
1975,4,5,197,2.7148
1975,4,6,190,3.5235
1975,4,7,223,5.7588
1975,4,8,221,5.8509
1975,4,9,249,4.8432
1975,4,10,396,10.3498
1975,5,1,306,6.9959
1975,5,2,229,6.0495
1975,5,3,226,3.7272
1975,5,4,188,7.4788
1975,5,5,196,4.6006
1975,5,6,190,6.6327
1975,5,7,223,6.0524
1975,5,8,221,5.1464
1975,5,9,248,3.6897
1975,5,10,396,4.8740
1975,6,1,307,7.1459
1975,6,2,229,5.3278
1975,6,3,226,6.3177
1975,6,4,188,4.7864
1975,6,5,195,5.8929
1975,6,6,190,7.7106
1975,6,7,220,2.4175
1975,6,8,219,4.4643
1975,6,9,247,5.3736
1975,6,10,395,4.1424
1975,7,1,432,-2.9595
1975,7,2,294,-1.3142
1975,7,3,312,-4.7709
1975,7,4,249,-7.0689
1975,7,5,236,-6.4011
1975,7,6,241,-7.5898
1975,7,7,239,-6.7968
1975,7,8,288,-5.7390
1975,7,9,282,-6.2127
1975,7,10,505,-5.8771
1975,8,1,430,-4.3175
1975,8,2,294,-3.2798
1975,8,3,312,-3.6171
1975,8,4,248,-1.3980
1975,8,5,236,-1.1032
1975,8,6,241,-1.7769
1975,8,7,238,-1.8772
1975,8,8,288,-1.9725
1975,8,9,282,-2.0757
1975,8,10,502,-2.0201
1975,9,1,429,-7.0212
1975,9,2,294,-1.4442
1975,9,3,311,-3.9531
1975,9,4,248,-3.3468
1975,9,5,235,-2.2339
1975,9,6,241,-2.0010
1975,9,7,239,-3.9680
1975,9,8,287,-4.1067
1975,9,9,280,-4.4677
1975,9,10,503,-3.7537
1975,10,1,427,3.6755
1975,10,2,293,8.5770
1975,10,3,311,7.7012
1975,10,4,247,8.0036
1975,10,5,235,5.9749
1975,10,6,240,8.5610
1975,10,7,238,6.7673
1975,10,8,286,6.3120
1975,10,9,280,4.0205
1975,10,10,501,2.6435
1975,11,1,427,2.4523
1975,11,2,290,3.0888
1975,11,3,310,5.1906
1975,11,4,248,5.5924
1975,11,5,235,3.8239
1975,11,6,240,4.3795
1975,11,7,235,3.0781
1975,11,8,285,1.5461
1975,11,9,280,1.2198
1975,11,10,502,-0.0088
1975,12,1,423,-0.1804
1975,12,2,289,-0.2751
1975,12,3,310,-1.9061
1975,12,4,247,-1.9923
1975,12,5,235,-1.3772
1975,12,6,239,-0.6693
1975,12,7,236,-1.2441
1975,12,8,286,-0.9088
1975,12,9,279,-1.8726
1975,12,10,501,0.2551
1976,1,1,423,19.5140
1976,1,2,287,14.8282
1976,1,3,310,16.5846
1976,1,4,247,10.7350
1976,1,5,234,12.3514
1976,1,6,237,12.4794
1976,1,7,236,12.0973
1976,1,8,283,10.4502
1976,1,9,278,11.4922
1976,1,10,498,15.8552
1976,2,1,403,9.5782
1976,2,2,285,3.9125
1976,2,3,303,3.8859
1976,2,4,239,-0.9506
1976,2,5,229,0.8525
1976,2,6,232,0.3333
1976,2,7,234,-0.8575
1976,2,8,277,-0.2484
1976,2,9,276,-2.2056
1976,2,10,491,1.8001
1976,3,1,424,2.1671
1976,3,2,288,3.6280
1976,3,3,308,1.0165
1976,3,4,247,4.0778
1976,3,5,234,1.7775
1976,3,6,236,2.9993
1976,3,7,235,2.1309
1976,3,8,279,1.7450
1976,3,9,278,4.4750
1976,3,10,494,0.6427
1976,4,1,413,-1.7354
1976,4,2,284,-0.7351
1976,4,3,305,-2.3797
1976,4,4,244,-2.7349
1976,4,5,232,-0.2826
1976,4,6,235,-1.6580
1976,4,7,233,-1.3623
1976,4,8,275,0.4604
1976,4,9,277,-0.0669
1976,4,10,485,-0.7881
1976,5,1,418,-1.4482
1976,5,2,285,-1.4328
1976,5,3,306,-1.6371
1976,5,4,244,-3.2316
1976,5,5,232,-3.1651
1976,5,6,234,0.7793
1976,5,7,233,-1.5424
1976,5,8,278,-0.5190
1976,5,9,279,0.9436
1976,5,10,489,0.1673
1976,6,1,418,6.5646
1976,6,2,285,3.6920
1976,6,3,306,6.0568
1976,6,4,241,4.1012
1976,6,5,231,4.1240
1976,6,6,232,5.9926
1976,6,7,232,4.2667
1976,6,8,279,3.3991
1976,6,9,279,3.3967
1976,6,10,487,4.7346
1976,7,1,512,0.4155
1976,7,2,348,0.0826
1976,7,3,295,-0.9801
1976,7,4,314,-0.1072
1976,7,5,294,0.4608
1976,7,6,271,-0.2087
1976,7,7,273,-0.9517
1976,7,8,284,-0.6780
1976,7,9,309,-0.7416
1976,7,10,474,-2.9911
1976,8,1,511,-1.5439
1976,8,2,347,-3.1363
1976,8,3,294,-0.9817
1976,8,4,311,-1.1762
1976,8,5,292,0.0801
1976,8,6,270,0.6113
1976,8,7,273,2.1295
1976,8,8,282,0.1935
1976,8,9,308,-1.7778
1976,8,10,474,-1.0988
1976,9,1,454,0.6248
1976,9,2,308,0.5564
1976,9,3,270,3.6560
1976,9,4,293,2.3796
1976,9,5,271,2.5770
1976,9,6,248,4.1181
1976,9,7,266,1.1809
1976,9,8,275,3.2147
1976,9,9,296,3.1038
1976,9,10,460,3.2563
1976,10,1,503,-3.3477
1976,10,2,345,-3.2450
1976,10,3,293,-3.5201
1976,10,4,311,-4.1417
1976,10,5,288,-2.9309
1976,10,6,267,-1.6120
1976,10,7,273,-0.2636
1976,10,8,280,-2.6586
1976,10,9,307,-1.7846
1976,10,10,471,-3.4359
1976,11,1,501,4.2444
1976,11,2,338,2.3163
1976,11,3,288,0.3589
1976,11,4,309,2.1259
1976,11,5,287,0.7888
1976,11,6,265,1.7406
1976,11,7,273,1.1934
1976,11,8,277,-0.6761
1976,11,9,306,-0.5126
1976,11,10,471,0.5325
1976,12,1,501,9.9867
1976,12,2,342,9.2091
1976,12,3,292,7.0035
1976,12,4,310,6.6485
1976,12,5,289,6.5121
1976,12,6,267,7.0387
1976,12,7,273,4.2954
1976,12,8,280,5.3424
1976,12,9,305,4.3289
1976,12,10,468,4.8232
1977,1,1,499,1.4011
1977,1,2,340,-1.5555
1977,1,3,290,-2.2779
1977,1,4,309,-1.2661
1977,1,5,287,-1.9126
1977,1,6,266,-3.7822
1977,1,7,273,-3.9249
1977,1,8,278,-3.9426
1977,1,9,304,-5.9976
1977,1,10,466,-5.8802
1977,2,1,489,-2.0321
1977,2,2,334,-2.3034
1977,2,3,288,-1.9671
1977,2,4,304,-2.1542
1977,2,5,283,-2.4297
1977,2,6,263,-1.4963
1977,2,7,268,-0.4630
1977,2,8,276,-0.9648
1977,2,9,302,-2.3856
1977,2,10,462,-2.2146
1977,3,1,493,-0.4450
1977,3,2,338,-0.0932
1977,3,3,288,-1.0879
1977,3,4,306,0.1433
1977,3,5,282,-0.4769
1977,3,6,266,-1.4909
1977,3,7,269,-1.8294
1977,3,8,277,-1.0232
1977,3,9,302,-1.5116
1977,3,10,465,-0.1849
1977,4,1,490,3.0080
1977,4,2,337,0.8666
1977,4,3,287,1.1301
1977,4,4,302,1.7964
1977,4,5,282,3.0126
1977,4,6,265,1.0881
1977,4,7,265,-0.6774
1977,4,8,276,-1.4931
1977,4,9,302,-0.5283
1977,4,10,465,1.0560
1977,5,1,489,-0.1487
1977,5,2,337,-1.5354
1977,5,3,287,-0.8865
1977,5,4,302,-0.8609
1977,5,5,282,-0.1277
1977,5,6,264,-1.0444
1977,5,7,265,-0.9088
1977,5,8,277,-2.0475
1977,5,9,303,-1.6443
1977,5,10,464,-1.0795
1977,6,1,488,5.9249
1977,6,2,336,3.9007
1977,6,3,285,5.0475
1977,6,4,301,5.6098
1977,6,5,281,4.3936
1977,6,6,262,4.0884
1977,6,7,265,3.8117
1977,6,8,276,5.9664
1977,6,9,302,4.9349
1977,6,10,460,7.0691
1977,7,1,502,-2.0622
1977,7,2,359,-1.1330
1977,7,3,287,-0.9570
1977,7,4,290,0.2450
1977,7,5,274,-1.5729
1977,7,6,256,-1.8644
1977,7,7,284,-1.8777
1977,7,8,301,-1.1156
1977,7,9,322,-2.8627
1977,7,10,473,-1.5295
1977,8,1,498,-1.7437
1977,8,2,358,-0.9737
1977,8,3,286,-0.3144
1977,8,4,288,-3.6384
1977,8,5,272,-2.0888
1977,8,6,254,-1.3220
1977,8,7,283,-1.1255
1977,8,8,301,-0.3448
1977,8,9,320,-1.5039
1977,8,10,472,-1.0181
1977,9,1,496,-1.7456
1977,9,2,354,0.1531
1977,9,3,286,-0.6716
1977,9,4,287,1.1121
1977,9,5,271,1.8919
1977,9,6,253,-1.1253
1977,9,7,283,0.5840
1977,9,8,301,-0.4506
1977,9,9,318,-0.4639
1977,9,10,468,0.3154
1977,10,1,492,-4.5931
1977,10,2,351,-3.4970
1977,10,3,286,-4.3416
1977,10,4,286,-4.0090
1977,10,5,270,-3.9129
1977,10,6,251,-4.0155
1977,10,7,282,-3.8792
1977,10,8,299,-3.2092
1977,10,9,318,-4.0121
1977,10,10,468,-3.7783
1977,11,1,490,9.7727
1977,11,2,347,7.9068
1977,11,3,283,4.3283
1977,11,4,284,4.7454
1977,11,5,268,3.3561
1977,11,6,251,3.4794
1977,11,7,281,3.8126
1977,11,8,299,3.4956
1977,11,9,317,5.2437
1977,11,10,467,5.4281
1977,12,1,488,1.8604
1977,12,2,349,0.8085
1977,12,3,284,-0.2492
1977,12,4,284,-0.0756
1977,12,5,268,1.3106
1977,12,6,250,0.8467
1977,12,7,281,0.7535
1977,12,8,298,1.8178
1977,12,9,318,-0.1003
1977,12,10,465,-0.0375
1978,1,1,486,-3.0229
1978,1,2,347,-3.9880
1978,1,3,279,-5.4696
1978,1,4,284,-4.2075
1978,1,5,267,-4.3876
1978,1,6,247,-5.9684
1978,1,7,280,-6.8224
1978,1,8,297,-4.6602
1978,1,9,317,-6.7250
1978,1,10,463,-6.9462
1978,2,1,483,2.6923
1978,2,2,343,1.3271
1978,2,3,276,-1.7102
1978,2,4,284,-0.3973
1978,2,5,264,1.4863
1978,2,6,246,-1.7350
1978,2,7,274,-1.3441
1978,2,8,295,-2.7247
1978,2,9,316,-2.3036
1978,2,10,461,-1.0970
1978,3,1,481,8.2884
1978,3,2,343,6.8124
1978,3,3,273,2.5967
1978,3,4,281,3.6874
1978,3,5,263,3.2357
1978,3,6,245,2.6371
1978,3,7,274,3.7354
1978,3,8,296,0.3992
1978,3,9,316,4.9511
1978,3,10,460,3.3615
1978,4,1,474,8.1276
1978,4,2,342,8.2286
1978,4,3,273,9.1348
1978,4,4,282,6.4360
1978,4,5,261,4.3958
1978,4,6,245,9.1844
1978,4,7,273,8.7982
1978,4,8,295,10.1797
1978,4,9,314,9.0960
1978,4,10,458,10.4338
1978,5,1,475,7.2448
1978,5,2,341,5.6948
1978,5,3,272,2.1184
1978,5,4,282,1.9348
1978,5,5,260,1.5463
1978,5,6,244,3.0959
1978,5,7,272,0.6157
1978,5,8,292,1.6276
1978,5,9,312,3.1104
1978,5,10,455,3.3158
1978,6,1,473,-1.3892
1978,6,2,337,-0.3613
1978,6,3,271,-1.1497
1978,6,4,279,-1.6476
1978,6,5,259,-1.3257
1978,6,6,243,-1.8460
1978,6,7,270,-1.3012
1978,6,8,291,-0.9666
1978,6,9,310,-0.7791
1978,6,10,452,-1.8236
1978,7,1,517,7.3308
1978,7,2,321,5.9156
1978,7,3,278,5.5898
1978,7,4,240,7.4646
1978,7,5,252,3.7262
1978,7,6,263,5.8876
1978,7,7,300,6.0781
1978,7,8,270,4.8069
1978,7,9,318,6.3279
1978,7,10,517,6.2896
1978,8,1,511,5.8194
1978,8,2,318,5.5082
1978,8,3,278,5.0637
1978,8,4,237,4.0357
1978,8,5,251,2.5103
1978,8,6,260,3.4249
1978,8,7,298,3.8263
1978,8,8,267,3.1538
1978,8,9,318,5.6787
1978,8,10,515,6.6248
1978,9,1,506,-0.4207
1978,9,2,314,0.1453
1978,9,3,275,1.2589
1978,9,4,237,-2.0796
1978,9,5,250,0.5559
1978,9,6,257,-1.1053
1978,9,7,295,-0.9624
1978,9,8,267,-1.2720
1978,9,9,316,-2.1359
1978,9,10,513,-2.2345
1978,10,1,505,-21.5373
1978,10,2,311,-13.1312
1978,10,3,276,-10.9749
1978,10,4,235,-7.7884
1978,10,5,250,-8.1556
1978,10,6,258,-11.3988
1978,10,7,293,-11.1759
1978,10,8,265,-11.6486
1978,10,9,314,-13.5102
1978,10,10,512,-16.0331
1978,11,1,501,6.4149
1978,11,2,311,2.1372
1978,11,3,276,4.1397
1978,11,4,234,3.4187
1978,11,5,248,2.4671
1978,11,6,257,3.5706
1978,11,7,290,3.1244
1978,11,8,264,4.0853
1978,11,9,315,2.9483
1978,11,10,512,5.8964
1978,12,1,498,1.2382
1978,12,2,310,1.6438
1978,12,3,276,-0.4027
1978,12,4,235,4.2997
1978,12,5,249,-0.3226
1978,12,6,254,1.5259
1978,12,7,290,1.5354
1978,12,8,263,1.7877
1978,12,9,312,3.7079
1978,12,10,505,1.5994
1979,1,1,493,10.5234
1979,1,2,309,6.4418
1979,1,3,274,5.6294
1979,1,4,233,4.7302
1979,1,5,248,4.9284
1979,1,6,254,5.2986
1979,1,7,291,3.4908
1979,1,8,261,4.4902
1979,1,9,312,3.8882
1979,1,10,502,5.1914
1979,2,1,484,-3.4078
1979,2,2,305,-2.5278
1979,2,3,273,-1.9763
1979,2,4,233,-2.5476
1979,2,5,249,-2.4512
1979,2,6,252,-3.5596
1979,2,7,290,-3.2566
1979,2,8,257,-3.6872
1979,2,9,310,-2.8368
1979,2,10,499,-3.8166
1979,3,1,480,12.1500
1979,3,2,303,7.8293
1979,3,3,272,8.1771
1979,3,4,232,5.3733
1979,3,5,248,3.7390
1979,3,6,250,5.5994
1979,3,7,288,6.0844
1979,3,8,256,5.2184
1979,3,9,309,7.8824
1979,3,10,493,9.4277
1979,4,1,477,2.9420
1979,4,2,302,0.1092
1979,4,3,272,0.6502
1979,4,4,229,-0.2207
1979,4,5,246,-0.7260
1979,4,6,250,0.6462
1979,4,7,287,2.2940
1979,4,8,257,0.1353
1979,4,9,308,1.4506
1979,4,10,494,1.1274
1979,5,1,477,-2.1158
1979,5,2,302,-0.7895
1979,5,3,272,-2.9391
1979,5,4,229,-1.2981
1979,5,5,244,-1.0325
1979,5,6,248,-2.6313
1979,5,7,284,-2.1676
1979,5,8,254,-1.1205
1979,5,9,308,-0.5122
1979,5,10,490,-2.0137
1979,6,1,475,4.4958
1979,6,2,301,4.7584
1979,6,3,271,5.6205
1979,6,4,228,1.5850
1979,6,5,243,3.3385
1979,6,6,247,4.3470
1979,6,7,284,5.1866
1979,6,8,251,4.3837
1979,6,9,307,4.9501
1979,6,10,488,6.0872
1979,7,1,474,3.3164
1979,7,2,289,2.8433
1979,7,3,275,2.2384
1979,7,4,240,-0.6194
1979,7,5,248,2.3236
1979,7,6,273,1.9338
1979,7,7,259,0.3985
1979,7,8,312,2.6579
1979,7,9,380,1.2206
1979,7,10,423,2.6967
1979,8,1,471,6.8686
1979,8,2,287,6.9384
1979,8,3,275,6.3384
1979,8,4,238,3.5601
1979,8,5,246,6.8954
1979,8,6,268,7.1220
1979,8,7,257,6.7899
1979,8,8,311,7.1591
1979,8,9,377,9.2001
1979,8,10,421,8.9945
1979,9,1,464,0.6249
1979,9,2,286,0.2149
1979,9,3,274,0.8652
1979,9,4,235,-0.0178
1979,9,5,245,-0.1412
1979,9,6,265,0.7551
1979,9,7,257,-0.9419
1979,9,8,311,-0.5858
1979,9,9,375,0.1814
1979,9,10,420,-0.1688
1979,10,1,460,-9.5836
1979,10,2,284,-7.2371
1979,10,3,272,-5.1256
1979,10,4,236,-5.0907
1979,10,5,244,-7.6305
1979,10,6,264,-7.7177
1979,10,7,256,-6.6545
1979,10,8,309,-7.9549
1979,10,9,374,-7.4705
1979,10,10,416,-8.5589
1979,11,1,457,8.7328
1979,11,2,283,6.9778
1979,11,3,271,5.3291
1979,11,4,236,4.8352
1979,11,5,244,6.3803
1979,11,6,264,3.6864
1979,11,7,256,5.5096
1979,11,8,310,6.9898
1979,11,9,375,9.3801
1979,11,10,416,10.2292
1979,12,1,455,9.2369
1979,12,2,283,3.3074
1979,12,3,270,1.0548
1979,12,4,234,0.4303
1979,12,5,243,3.3346
1979,12,6,261,2.8470
1979,12,7,255,1.9190
1979,12,8,309,2.8470
1979,12,9,373,4.6270
1979,12,10,412,6.1084
1980,1,1,449,8.8963
1980,1,2,279,7.1209
1980,1,3,267,9.3850
1980,1,4,234,5.1248
1980,1,5,242,6.5407
1980,1,6,260,7.4514
1980,1,7,254,4.2175
1980,1,8,305,4.1076
1980,1,9,371,8.8801
1980,1,10,411,7.5820
1980,2,1,444,0.6464
1980,2,2,278,0.2204
1980,2,3,266,2.7982
1980,2,4,232,2.5591
1980,2,5,239,-1.8136
1980,2,6,257,0.0590
1980,2,7,253,-1.8440
1980,2,8,300,-4.2313
1980,2,9,366,-1.8857
1980,2,10,406,-1.1606
1980,3,1,444,-17.4681
1980,3,2,275,-13.3173
1980,3,3,264,-12.9333
1980,3,4,230,-10.2062
1980,3,5,239,-10.6298
1980,3,6,257,-11.2569
1980,3,7,252,-7.9262
1980,3,8,298,-10.8512
1980,3,9,363,-13.0232
1980,3,10,407,-15.7468
1980,4,1,438,5.1171
1980,4,2,275,6.0153
1980,4,3,262,6.4291
1980,4,4,230,4.3700
1980,4,5,238,5.5819
1980,4,6,255,2.9201
1980,4,7,252,5.8819
1980,4,8,297,5.3310
1980,4,9,361,3.1119
1980,4,10,406,5.4346
1980,5,1,436,5.2646
1980,5,2,276,7.6198
1980,5,3,263,6.0824
1980,5,4,228,3.9554
1980,5,5,238,7.2581
1980,5,6,255,5.3692
1980,5,7,251,4.5951
1980,5,8,298,7.7203
1980,5,9,360,7.0538
1980,5,10,403,6.4049
1980,6,1,432,3.6034
1980,6,2,275,1.1548
1980,6,3,258,3.5006
1980,6,4,228,2.7561
1980,6,5,238,3.0998
1980,6,6,254,2.6098
1980,6,7,250,4.2943
1980,6,8,298,1.8603
1980,6,9,357,4.8221
1980,6,10,403,4.7025
1980,7,1,519,8.7132
1980,7,2,292,9.8720
1980,7,3,277,5.8284
1980,7,4,248,4.4868
1980,7,5,247,7.9222
1980,7,6,249,4.9852
1980,7,7,233,8.8469
1980,7,8,301,6.1036
1980,7,9,327,10.9987
1980,7,10,434,10.6772
1980,8,1,519,6.9191
1980,8,2,290,1.1192
1980,8,3,277,1.8035
1980,8,4,248,3.0754
1980,8,5,245,-0.0401
1980,8,6,247,1.4800
1980,8,7,233,3.1296
1980,8,8,301,2.1903
1980,8,9,326,1.4050
1980,8,10,433,4.5518
1980,9,1,515,3.1994
1980,9,2,290,0.3174
1980,9,3,275,3.7205
1980,9,4,248,0.9528
1980,9,5,245,0.0190
1980,9,6,246,4.3116
1980,9,7,232,1.1108
1980,9,8,299,4.7014
1980,9,9,324,5.4950
1980,9,10,433,7.8944
1980,10,1,510,3.2686
1980,10,2,284,-0.8347
1980,10,3,273,4.6896
1980,10,4,246,0.1760
1980,10,5,243,-0.1173
1980,10,6,246,1.8523
1980,10,7,230,3.2734
1980,10,8,297,5.1689
1980,10,9,324,2.8059
1980,10,10,431,2.4808
1980,11,1,509,8.6225
1980,11,2,282,4.1484
1980,11,3,271,11.9737
1980,11,4,246,6.9379
1980,11,5,241,9.4114
1980,11,6,246,12.1621
1980,11,7,231,10.4832
1980,11,8,297,15.0141
1980,11,9,323,14.0436
1980,11,10,430,16.0697
1980,12,1,503,-3.0962
1980,12,2,279,-0.3404
1980,12,3,268,-6.0070
1980,12,4,245,-2.1978
1980,12,5,239,-0.8701
1980,12,6,246,-4.8939
1980,12,7,230,-3.4199
1980,12,8,296,-5.5208
1980,12,9,323,-5.4771
1980,12,10,428,-3.7479
1981,1,1,504,-2.2276
1981,1,2,278,-0.7303
1981,1,3,264,-4.0082
1981,1,4,243,1.1764
1981,1,5,237,-2.5664
1981,1,6,245,-4.6782
1981,1,7,229,-4.3033
1981,1,8,294,-7.5308
1981,1,9,323,-6.3032
1981,1,10,425,-8.6755
1981,2,1,496,1.6697
1981,2,2,277,4.0274
1981,2,3,263,2.4236
1981,2,4,241,4.2266
1981,2,5,235,3.4804
1981,2,6,245,2.1466
1981,2,7,228,0.7231
1981,2,8,293,0.2700
1981,2,9,320,0.4483
1981,2,10,424,-0.1419
1981,3,1,491,6.2072
1981,3,2,278,10.2847
1981,3,3,263,3.4427
1981,3,4,237,2.7943
1981,3,5,232,4.9495
1981,3,6,245,2.6971
1981,3,7,227,1.5367
1981,3,8,291,5.0730
1981,3,9,314,6.2885
1981,3,10,422,6.4862
1981,4,1,491,-1.8631
1981,4,2,278,-0.3105
1981,4,3,261,0.6403
1981,4,4,235,0.9924
1981,4,5,229,-0.8870
1981,4,6,245,-3.5631
1981,4,7,227,-1.1053
1981,4,8,290,-5.1055
1981,4,9,311,0.0769
1981,4,10,419,-2.1584
1981,5,1,486,-0.0661
1981,5,2,277,1.3954
1981,5,3,262,-1.6503
1981,5,4,236,2.4963
1981,5,5,227,0.1935
1981,5,6,241,-0.5823
1981,5,7,227,0.7484
1981,5,8,290,-0.8441
1981,5,9,310,1.8395
1981,5,10,414,3.5006
1981,6,1,485,-1.1574
1981,6,2,275,-2.5382
1981,6,3,259,1.3040
1981,6,4,235,-1.0494
1981,6,5,227,-0.5502
1981,6,6,241,0.5244
1981,6,7,226,0.2295
1981,6,8,288,-0.5150
1981,6,9,310,-3.8112
1981,6,10,411,-3.7335
1981,7,1,536,-0.0875
1981,7,2,319,-4.4866
1981,7,3,296,-3.7793
1981,7,4,250,-0.5676
1981,7,5,230,-1.1583
1981,7,6,242,-0.7802
1981,7,7,221,0.8647
1981,7,8,305,2.9940
1981,7,9,315,2.9885
1981,7,10,479,0.9855
1981,8,1,528,-8.0170
1981,8,2,317,-6.7834
1981,8,3,296,-5.6273
1981,8,4,250,-4.2965
1981,8,5,228,-4.0732
1981,8,6,241,-5.0762
1981,8,7,220,-5.7408
1981,8,8,303,-5.9669
1981,8,9,314,-6.7147
1981,8,10,477,-9.5008
1981,9,1,523,-8.0669
1981,9,2,317,-3.9229
1981,9,3,294,-6.7631
1981,9,4,248,-3.9455
1981,9,5,228,-1.1899
1981,9,6,239,-6.6483
1981,9,7,218,-3.4358
1981,9,8,301,-9.2512
1981,9,9,310,-8.8614
1981,9,10,474,-10.7162
1981,10,1,511,7.8287
1981,10,2,311,4.9500
1981,10,3,294,4.3498
1981,10,4,247,1.1357
1981,10,5,226,2.9753
1981,10,6,239,7.9731
1981,10,7,217,5.1286
1981,10,8,300,6.6187
1981,10,9,306,9.4632
1981,10,10,472,12.2747
1981,11,1,515,1.4537
1981,11,2,307,5.1146
1981,11,3,293,4.7645
1981,11,4,245,4.4362
1981,11,5,223,4.8887
1981,11,6,238,4.2705
1981,11,7,218,4.4725
1981,11,8,297,5.0613
1981,11,9,307,3.4622
1981,11,10,474,2.7157
1981,12,1,511,-0.1482
1981,12,2,304,-0.7542
1981,12,3,293,-2.3532
1981,12,4,245,-0.2025
1981,12,5,225,-1.6339
1981,12,6,236,-2.6851
1981,12,7,217,-2.7798
1981,12,8,296,-4.2442
